id,lon,lat,first_seen_at,last_seen_at,object_type
1028357428726104,12.476601,41.88653,2019-03-07T14:52:22+0000,2019-03-07T14:52:22+0000,panoptic
1028357432059437,12.476325,41.886375,2019-03-07T14:51:40+0000,2019-03-07T14:51:40+0000,panoptic
1028357435392770,12.476269,41.886,2019-03-07T14:51:19+0000,2019-03-07T14:51:19+0000,panoptic
1028357438726103,12.476424,41.886242,2019-03-07T14:51:36+0000,2019-03-07T14:51:36+0000,panoptic
1028357442059436,12.476454,41.88653,2019-03-07T14:51:49+0000,2019-03-07T14:51:49+0000,trafficsign
1028357445392769,12.476331,41.88638,2019-03-07T14:51:32+0000,2019-03-07T14:51:32+0000,panoptic
1028357452059435,12.476593,41.88646,2019-03-07T14:51:47+0000,2019-03-07T14:51:47+0000,trafficsign
1028357455392768,12.476479,41.886204,2019-03-07T14:51:28+0000,2019-03-07T14:51:28+0000,panoptic
1028357458726101,12.476423,41.88624,2019-03-07T14:51:13+0000,2019-03-07T14:51:13+0000,trafficsign
1028357462059434,12.476282,41.88631,2019-03-07T14:51:28+0000,2019-03-07T14:51:28+0000,trafficsign
1028357468726100,12.476658,41.886604,2019-03-07T14:52:34+0000,2019-03-07T14:52:34+0000,panoptic
1028357472059433,12.476382,41.88621,2019-03-07T14:51:40+0000,2019-03-07T14:51:40+0000,panoptic
1028357475392766,12.476706,41.88668,2019-03-07T14:52:42+0000,2019-03-07T14:52:42+0000,panoptic
1028357478726099,12.476596,41.88652,2019-03-07T14:52:00+0000,2019-03-07T14:52:00+0000,panoptic
1028357482059432,12.476353,41.886177,2019-03-07T14:51:38+0000,2019-03-07T14:51:38+0000,panoptic
1028357485392765,12.476206,41.885998,2019-03-07T14:51:21+0000,2019-03-07T14:51:21+0000,panoptic
1028357488726098,12.476169,41.88595,2019-03-07T14:51:17+0000,2019-03-07T14:51:17+0000,panoptic
1028357492059431,12.476326,41.886375,2019-03-07T14:51:36+0000,2019-03-07T14:51:36+0000,panoptic
1028357495392764,12.476795,41.886826,2019-03-07T14:52:38+0000,2019-03-07T14:52:38+0000,panoptic
1028357498726097,12.47633,41.886383,2019-03-07T14:51:47+0000,2019-03-07T14:51:47+0000,panoptic
1028357502059430,12.476471,41.88621,2019-03-07T14:51:11+0000,2019-03-07T14:51:11+0000,panoptic
1028357505392763,12.476621,41.886448,2019-03-07T14:51:47+0000,2019-03-07T14:51:47+0000,panoptic
1028357508726096,12.476335,41.88608,2019-03-07T14:51:09+0000,2019-03-07T14:51:09+0000,panoptic
1028357512059429,12.476835,41.88684,2019-03-07T14:52:44+0000,2019-03-07T17:03:35+0000,panoptic
1028357515392762,12.476705,41.886677,2019-03-07T14:51:47+0000,2019-03-07T14:51:47+0000,panoptic
1028357518726095,12.476619,41.88652,2019-03-07T14:51:40+0000,2019-03-07T14:51:40+0000,panoptic
1028357522059428,12.476683,41.886616,2019-03-07T14:52:22+0000,2019-03-07T14:52:22+0000,panoptic
1028357525392761,12.4762125,41.88614,2019-03-07T14:51:25+0000,2019-03-07T14:51:25+0000,panoptic
1028357528726094,12.476212,41.886143,2019-03-07T14:51:25+0000,2019-03-07T14:51:25+0000,panoptic
1028357532059427,12.476138,41.885967,2019-03-07T14:51:09+0000,2019-03-07T14:51:09+0000,panoptic
1028357535392760,12.476197,41.885944,2019-03-07T14:51:17+0000,2019-03-07T14:51:17+0000,panoptic
1028357538726093,12.476817,41.886837,2019-03-07T14:52:06+0000,2019-03-07T14:52:06+0000,panoptic
1028357542059426,12.476875,41.88706,2019-03-07T14:52:38+0000,2019-03-07T17:03:53+0000,panoptic
1028357545392759,12.476891,41.88727,2019-03-07T14:52:54+0000,2019-03-07T17:03:35+0000,panoptic
1028357548726092,12.476397,41.886444,2019-03-07T14:51:25+0000,2019-03-07T14:51:25+0000,panoptic
1028357552059425,12.476397,41.886448,2019-03-07T14:51:58+0000,2019-03-07T14:51:58+0000,panoptic
1028357555392758,12.476628,41.88657,2019-03-07T14:52:22+0000,2019-03-07T14:52:22+0000,panoptic
1391879151522102,12.475571,41.8854,2019-03-07T14:50:07+0000,2019-03-07T14:50:07+0000,panoptic
1391879154855435,12.475047,41.884983,2019-03-07T14:49:08+0000,2019-03-07T14:49:13+0000,panoptic
1391879161522101,12.474827,41.884842,2019-03-07T14:48:53+0000,2019-03-07T14:48:53+0000,panoptic
1391879164855434,12.474712,41.884735,2019-03-07T14:48:40+0000,2019-03-07T14:48:40+0000,panoptic
1391879168188767,12.475779,41.885593,2019-03-07T14:50:19+0000,2019-03-07T14:50:19+0000,panoptic
1391879171522100,12.474902,41.884888,2019-03-07T14:49:01+0000,2019-03-07T14:49:01+0000,panoptic
1391879174855433,12.475166,41.885094,2019-03-07T14:49:24+0000,2019-03-07T14:49:24+0000,panoptic
1391879178188766,12.47514,41.8851,2019-03-07T14:49:33+0000,2019-03-07T14:49:33+0000,panoptic
1391879181522099,12.47591,41.8857,2019-03-07T14:50:43+0000,2019-03-07T14:50:43+0000,panoptic
1391879184855432,12.474876,41.884903,2019-03-07T14:49:15+0000,2019-03-07T14:49:15+0000,panoptic
1391879188188765,12.474842,41.884857,2019-03-07T14:48:38+0000,2019-03-07T14:48:38+0000,panoptic
1391879191522098,12.475016,41.884987,2019-03-07T14:49:01+0000,2019-03-07T14:49:01+0000,panoptic
1391879198188764,12.475685,41.88553,2019-03-07T14:49:55+0000,2019-03-07T14:49:55+0000,panoptic
1391879201522097,12.4757805,41.885593,2019-03-07T14:50:27+0000,2019-03-07T14:50:27+0000,panoptic
1391879204855430,12.476011,41.8858,2019-03-07T14:50:27+0000,2019-03-07T14:50:27+0000,panoptic
1391879208188763,12.476177,41.885937,2019-03-07T14:50:41+0000,2019-03-07T14:51:09+0000,panoptic
1391879211522096,12.475381,41.885353,2019-03-07T14:50:05+0000,2019-03-07T14:50:05+0000,panoptic
1391879214855429,12.474718,41.884743,2019-03-07T14:48:55+0000,2019-03-07T14:48:55+0000,panoptic
1391879218188762,12.475812,41.885612,2019-03-07T14:50:19+0000,2019-03-07T14:50:19+0000,panoptic
1391879221522095,12.476198,41.88594,2019-03-07T14:50:43+0000,2019-03-07T14:51:09+0000,panoptic
1391879224855428,12.4762,41.885944,2019-03-07T14:50:47+0000,2019-03-07T14:51:09+0000,panoptic
1391879228188761,12.476198,41.88594,2019-03-07T14:50:43+0000,2019-03-07T14:51:09+0000,trafficsign
1391879231522094,12.474947,41.884922,2019-03-07T14:48:53+0000,2019-03-07T14:48:53+0000,panoptic
1391879238188760,12.47464,41.884735,2019-03-07T14:48:53+0000,2019-03-07T14:48:53+0000,panoptic
1391879241522093,12.475184,41.885117,2019-03-07T14:49:15+0000,2019-03-07T14:49:15+0000,panoptic
1391879244855426,12.474983,41.884956,2019-03-07T14:49:11+0000,2019-03-07T14:49:11+0000,panoptic
1391879248188759,12.475338,41.88523,2019-03-07T14:49:43+0000,2019-03-07T14:49:43+0000,panoptic
1391879251522092,12.475853,41.885666,2019-03-07T14:50:11+0000,2019-03-07T14:50:11+0000,panoptic
1391879254855425,12.475162,41.885094,2019-03-07T14:49:26+0000,2019-03-07T14:49:26+0000,panoptic
1391879258188758,12.475674,41.8856,2019-03-07T14:50:25+0000,2019-03-07T14:50:25+0000,panoptic
1391879261522091,12.47577,41.885586,2019-03-07T14:50:33+0000,2019-03-07T14:50:33+0000,panoptic
1391879264855424,12.474505,41.884583,2019-03-07T14:48:36+0000,2019-03-07T14:48:36+0000,panoptic
1391879268188757,12.474716,41.884743,2019-03-07T14:48:36+0000,2019-03-07T14:48:36+0000,panoptic
1391879271522090,12.474948,41.884922,2019-03-07T14:48:59+0000,2019-03-07T14:48:59+0000,panoptic
1391879274855423,12.4762,41.885944,2019-03-07T14:50:49+0000,2019-03-07T14:51:09+0000,trafficsign
1391879278188756,12.475706,41.885517,2019-03-07T14:50:25+0000,2019-03-07T14:50:25+0000,panoptic
1391879281522089,12.475854,41.885685,2019-03-07T14:50:37+0000,2019-03-07T14:50:37+0000,panoptic
1391879284855422,12.475176,41.885094,2019-03-07T14:48:47+0000,2019-03-07T14:48:47+0000,panoptic
1391879288188755,12.474637,41.88468,2019-03-07T14:48:40+0000,2019-03-07T14:48:40+0000,panoptic
1401159203888607,12.474321,41.884216,2019-03-07T14:47:59+0000,2019-03-07T14:47:59+0000,panoptic
1401159207221940,12.474399,41.88419,2019-03-07T14:47:51+0000,2019-03-07T14:47:51+0000,panoptic
1401159210555273,12.474302,41.883827,2019-03-07T14:46:59+0000,2019-03-07T14:46:59+0000,panoptic
1401159213888606,12.474367,41.88397,2019-03-07T14:47:44+0000,2019-03-07T14:47:44+0000,panoptic
1401159217221939,12.474133,41.884373,2019-03-07T14:48:03+0000,2019-03-07T14:48:03+0000,panoptic
1401159220555272,12.47413,41.884373,2019-03-07T14:48:03+0000,2019-03-07T14:48:03+0000,panoptic
1401159223888605,12.474231,41.88435,2019-03-07T14:47:24+0000,2019-03-07T14:47:24+0000,panoptic
1401159227221938,12.474066,41.884327,2019-03-07T14:47:24+0000,2019-03-07T14:47:24+0000,panoptic
1401159230555271,12.474155,41.884396,2019-03-07T14:47:24+0000,2019-03-07T14:47:24+0000,panoptic
1401159233888604,12.474349,41.88423,2019-03-07T14:47:22+0000,2019-03-07T14:47:22+0000,panoptic
1401159237221937,12.47413,41.88437,2019-03-07T14:47:24+0000,2019-03-07T14:47:24+0000,panoptic
1401159240555270,12.474129,41.88437,2019-03-07T14:47:53+0000,2019-03-07T14:47:53+0000,panoptic
1401159243888603,12.47423,41.884354,2019-03-07T14:47:29+0000,2019-03-07T14:47:29+0000,panoptic
1401159247221936,12.47419,41.88415,2019-03-07T14:47:29+0000,2019-03-07T14:47:29+0000,panoptic
1401159250555269,12.474515,41.88395,2019-03-07T14:47:16+0000,2019-03-07T14:47:16+0000,panoptic
1401159253888602,12.474287,41.88384,2019-03-07T14:46:58+0000,2019-03-07T14:46:58+0000,panoptic
1401159257221935,12.474346,41.88423,2019-03-07T14:47:55+0000,2019-03-07T14:47:55+0000,panoptic
1401159260555268,12.474287,41.88384,2019-03-07T14:46:58+0000,2019-03-07T14:46:58+0000,trafficsign
1401159263888601,12.4741535,41.88439,2019-03-07T14:47:24+0000,2019-03-07T14:47:24+0000,panoptic
1401159267221934,12.474145,41.883934,2019-03-07T14:46:58+0000,2019-03-07T14:46:58+0000,panoptic
1401159270555267,12.474189,41.88415,2019-03-07T14:47:24+0000,2019-03-07T14:47:24+0000,trafficsign
1401159273888600,12.474349,41.884228,2019-03-07T14:47:22+0000,2019-03-07T14:47:22+0000,trafficsign
1401159277221933,12.47409,41.88435,2019-03-07T14:48:07+0000,2019-03-07T14:48:07+0000,trafficsign
1401159280555266,12.474144,41.883934,2019-03-07T14:46:59+0000,2019-03-07T14:46:59+0000,trafficsign
1401159283888599,12.474129,41.88437,2019-03-07T14:48:04+0000,2019-03-07T14:48:04+0000,trafficsign
1401159287221932,12.474488,41.884083,2019-03-07T14:47:06+0000,2019-03-07T14:47:06+0000,panoptic
1401159290555265,12.474298,41.884434,2019-03-07T14:48:23+0000,2019-03-07T14:48:23+0000,panoptic
1401159293888598,12.47423,41.88433,2019-03-07T14:48:09+0000,2019-03-07T14:48:09+0000,panoptic
1401159297221931,12.474255,41.884327,2019-03-07T14:48:11+0000,2019-03-07T14:48:11+0000,panoptic
1401159300555264,12.474328,41.883976,2019-03-07T14:47:04+0000,2019-03-07T14:47:04+0000,panoptic
1401159303888597,12.474572,41.884033,2019-03-07T14:47:21+0000,2019-03-07T14:47:21+0000,panoptic
1401159307221930,12.474566,41.884045,2019-03-07T14:47:44+0000,2019-03-07T14:47:44+0000,panoptic
1401159310555263,12.474178,41.884346,2019-03-07T14:47:52+0000,2019-03-07T14:47:52+0000,panoptic
1401159313888596,12.474506,41.884598,2019-03-07T14:48:22+0000,2019-03-07T14:48:31+0000,panoptic
1401159317221929,12.474129,41.884373,2019-03-07T14:48:04+0000,2019-03-07T14:48:04+0000,panoptic
1401159320555262,12.4741745,41.88435,2019-03-07T14:48:15+0000,2019-03-07T14:48:15+0000,panoptic
1401159323888595,12.474689,41.884735,2019-03-07T14:48:23+0000,2019-03-07T14:48:31+0000,panoptic
1401159327221928,12.474345,41.884575,2019-03-07T14:48:22+0000,2019-03-07T14:48:22+0000,panoptic
1401159330555261,12.474287,41.884266,2019-03-07T14:47:22+0000,2019-03-07T14:47:22+0000,panoptic
1401159333888594,12.474167,41.883907,2019-03-07T14:46:58+0000,2019-03-07T14:46:58+0000,panoptic
1401159337221927,12.474377,41.88398,2019-03-07T14:47:16+0000,2019-03-07T14:47:16+0000,panoptic
1401159340555260,12.474245,41.884315,2019-03-07T14:47:59+0000,2019-03-07T14:47:59+0000,panoptic
1401159343888593,12.474135,41.88437,2019-03-07T14:48:13+0000,2019-03-07T14:48:13+0000,panoptic
1401159347221926,12.474233,41.88435,2019-03-07T14:47:24+0000,2019-03-07T14:47:24+0000,panoptic
1215469593384067,12.473234,41.887783,2025-05-27T16:49:06+0000,2025-05-27T16:49:06+0000,panoptic
1215469596717400,12.473246,41.8878,2025-05-27T16:49:06+0000,2025-05-27T16:49:06+0000,panoptic
1215469600050733,12.473309,41.887936,2025-05-27T16:49:05+0000,2025-05-27T16:49:05+0000,panoptic
687520826810944,12.478731,41.887287,2016-07-07T11:30:17+0000,2016-07-07T11:30:17+0000,panoptic
687520830144277,12.478668,41.887245,2016-07-07T11:30:17+0000,2016-07-07T11:30:17+0000,panoptic
2138749133192432,12.473703,41.883812,2019-03-07T14:43:00+0000,2019-03-07T14:43:00+0000,panoptic
2138749139859098,12.473473,41.884014,2019-03-07T14:42:15+0000,2019-03-07T14:42:15+0000,panoptic
2138749143192431,12.473265,41.883766,2019-03-07T14:42:13+0000,2019-03-07T14:42:13+0000,panoptic
2138749146525764,12.473428,41.8839,2019-03-07T14:42:27+0000,2019-03-07T14:42:27+0000,panoptic
2138749149859097,12.473684,41.88385,2019-03-07T14:42:47+0000,2019-03-07T14:42:47+0000,panoptic
2138749153192430,12.4740095,41.883938,2019-03-07T14:43:04+0000,2019-03-07T14:43:04+0000,panoptic
2138749156525763,12.473581,41.88406,2019-03-07T14:42:37+0000,2019-03-07T14:42:37+0000,panoptic
2138749159859096,12.473931,41.883995,2019-03-07T14:42:43+0000,2019-03-07T14:42:43+0000,panoptic
2138749163192429,12.473722,41.884106,2019-03-07T14:42:33+0000,2019-03-07T14:42:33+0000,trafficsign
2138749166525762,12.473932,41.883995,2019-03-07T14:42:45+0000,2019-03-07T14:42:45+0000,trafficsign
2138749169859095,12.474017,41.883877,2019-03-07T14:42:49+0000,2019-03-07T14:42:49+0000,trafficsign
2138749173192428,12.473887,41.88402,2019-03-07T14:42:37+0000,2019-03-07T14:42:37+0000,trafficsign
2138749176525761,12.4739685,41.883976,2019-03-07T14:42:49+0000,2019-03-07T14:42:49+0000,trafficsign
2138749179859094,12.47409,41.88407,2019-03-07T14:43:25+0000,2019-03-07T14:43:25+0000,trafficsign
2138749183192427,12.473696,41.883797,2019-03-07T14:43:00+0000,2019-03-07T14:43:00+0000,trafficsign
2138749193192426,12.473488,41.883858,2019-03-07T14:42:37+0000,2019-03-07T14:42:37+0000,panoptic
2138749196525759,12.473722,41.884106,2019-03-07T14:42:33+0000,2019-03-07T14:42:33+0000,panoptic
2138749199859092,12.474111,41.8841,2019-03-07T14:43:19+0000,2019-03-07T14:43:19+0000,panoptic
2138749203192425,12.473928,41.88399,2019-03-07T14:43:05+0000,2019-03-07T14:43:05+0000,panoptic
2138749206525758,12.474015,41.883877,2019-03-07T14:43:10+0000,2019-03-07T14:43:10+0000,panoptic
2138749209859091,12.4739685,41.883976,2019-03-07T14:42:49+0000,2019-03-07T14:42:49+0000,panoptic
2138749213192424,12.473289,41.883858,2019-03-07T14:42:30+0000,2019-03-07T14:42:30+0000,panoptic
2138749216525757,12.474018,41.88395,2019-03-07T14:43:05+0000,2019-03-07T14:43:05+0000,panoptic
2138749219859090,12.474016,41.883877,2019-03-07T14:42:49+0000,2019-03-07T14:42:49+0000,panoptic
2138749223192423,12.474018,41.88395,2019-03-07T14:42:49+0000,2019-03-07T14:42:49+0000,panoptic
2138749226525756,12.4739275,41.884,2019-03-07T14:42:37+0000,2019-03-07T14:42:37+0000,panoptic
2138749229859089,12.473401,41.883865,2019-03-07T14:42:27+0000,2019-03-07T14:42:27+0000,panoptic
2138749233192422,12.473716,41.883816,2019-03-07T14:42:49+0000,2019-03-07T14:42:49+0000,panoptic
2138749236525755,12.473716,41.883816,2019-03-07T14:42:49+0000,2019-03-07T14:42:49+0000,panoptic
2138749239859088,12.473697,41.883797,2019-03-07T14:43:00+0000,2019-03-07T14:43:00+0000,panoptic
2138749249859087,12.474086,41.88412,2019-03-07T14:43:23+0000,2019-03-07T14:43:23+0000,panoptic
2138749253192420,12.473711,41.883812,2019-03-07T14:42:50+0000,2019-03-07T14:42:50+0000,panoptic
2138749256525753,12.473673,41.88384,2019-03-07T14:42:39+0000,2019-03-07T14:42:39+0000,panoptic
2138749263192419,12.4734,41.88387,2019-03-07T14:42:03+0000,2019-03-07T14:42:03+0000,panoptic
1270622441238008,12.473954,41.88861,2025-05-27T16:48:57+0000,2025-05-27T16:48:57+0000,panoptic
1270622444571341,12.47387,41.888527,2025-05-27T16:48:58+0000,2025-05-27T16:48:58+0000,panoptic
1270622447904674,12.473893,41.88852,2025-05-27T16:48:57+0000,2025-05-27T16:48:57+0000,panoptic
1270622451238007,12.473842,41.888504,2025-05-27T16:48:58+0000,2025-05-27T16:48:58+0000,panoptic
1270622454571340,12.473954,41.888515,2025-05-27T16:48:57+0000,2025-05-27T16:48:57+0000,panoptic
1270622457904673,12.473907,41.888477,2025-05-27T16:48:58+0000,2025-05-27T16:48:58+0000,panoptic
1270622461238006,12.473914,41.888496,2025-05-27T16:48:58+0000,2025-05-27T16:48:58+0000,panoptic
1159093441935396,12.476995,41.887882,2019-03-07T17:05:15+0000,2019-03-07T17:05:15+0000,panoptic
1159093445268729,12.476988,41.88799,2019-03-07T17:05:27+0000,2019-03-07T17:05:27+0000,panoptic
1159093448602062,12.477064,41.88805,2019-03-07T17:05:19+0000,2019-03-07T17:05:19+0000,panoptic
1159093451935395,12.47698,41.88798,2019-03-07T17:05:25+0000,2019-03-07T17:05:25+0000,panoptic
1159093455268728,12.47722,41.888336,2019-03-07T17:05:59+0000,2019-03-07T17:06:05+0000,panoptic
7793612610731375,12.477375,41.889004,2019-03-07T17:07:03+0000,2019-03-07T17:07:03+0000,panoptic
7793612614064708,12.477389,41.889412,2019-03-07T17:08:42+0000,2019-03-07T17:08:42+0000,panoptic
7793612617398041,12.477137,41.88859,2019-03-07T17:06:29+0000,2019-03-07T17:06:29+0000,panoptic
7793612620731374,12.47723,41.88947,2019-03-07T17:08:50+0000,2019-03-07T17:08:50+0000,panoptic
7793612624064707,12.477106,41.889328,2019-03-07T17:08:42+0000,2019-03-07T17:08:42+0000,panoptic
7793612627398040,12.476849,41.88849,2019-03-07T17:06:19+0000,2019-03-07T17:06:19+0000,panoptic
7793612630731373,12.476597,41.888527,2019-03-07T17:06:13+0000,2019-03-07T17:06:13+0000,panoptic
7793612634064706,12.477688,41.88918,2019-03-07T17:08:10+0000,2019-03-07T17:08:10+0000,panoptic
7793612637398039,12.476776,41.888493,2019-03-07T17:06:13+0000,2019-03-07T17:06:13+0000,panoptic
7793612640731372,12.477019,41.888454,2019-03-07T17:06:23+0000,2019-03-07T17:06:23+0000,panoptic
7793612644064705,12.476864,41.88849,2019-03-07T17:06:19+0000,2019-03-07T17:06:19+0000,panoptic
7793612647398038,12.477321,41.889614,2019-03-07T17:08:36+0000,2019-03-07T17:08:36+0000,panoptic
7793612650731371,12.477185,41.889656,2019-03-07T17:08:30+0000,2019-03-07T17:08:30+0000,panoptic
7793612657398037,12.477456,41.889343,2019-03-07T17:08:18+0000,2019-03-07T17:08:18+0000,panoptic
7793612660731370,12.4772625,41.88944,2019-03-07T17:08:36+0000,2019-03-07T17:08:36+0000,panoptic
7793612664064703,12.47729,41.88944,2019-03-07T17:08:52+0000,2019-03-07T17:08:52+0000,panoptic
7793612667398036,12.477216,41.888737,2019-03-07T17:06:55+0000,2019-03-07T17:06:55+0000,panoptic
7793612670731369,12.477138,41.888622,2019-03-07T17:06:45+0000,2019-03-07T17:06:45+0000,panoptic
7793612674064702,12.476985,41.888386,2019-03-07T17:06:21+0000,2019-03-07T17:06:21+0000,panoptic
7793612677398035,12.4770155,41.888416,2019-03-07T17:06:21+0000,2019-03-07T17:06:21+0000,panoptic
7793612680731368,12.477455,41.889194,2019-03-07T17:08:16+0000,2019-03-07T17:08:16+0000,panoptic
