id,lon,lat,first_seen_at,last_seen_at,object_type
241930491264388,2.1798666,41.38311,2021-10-26T13:59:16+0000,2021-10-26T13:59:16+0000,panoptic
241930507931053,2.1795955,41.383293,2021-10-26T13:59:22+0000,2021-10-26T13:59:22+0000,panoptic
241930541264383,2.1799169,41.383068,2021-10-26T13:59:21+0000,2021-10-26T13:59:21+0000,panoptic
241930574597713,2.179932,41.383057,2021-10-26T13:59:22+0000,2021-10-26T13:59:22+0000,trafficsign
241930637931040,2.1797483,41.383015,2021-10-26T13:59:03+0000,2021-10-26T13:59:03+0000,panoptic
241930654597705,2.1800096,41.383007,2021-10-26T13:59:18+0000,2021-10-26T13:59:18+0000,panoptic
241930681264369,2.1798682,41.383102,2021-10-26T13:59:18+0000,2021-10-26T13:59:18+0000,panoptic
241930691264368,2.1799324,41.383057,2021-10-26T13:59:18+0000,2021-10-26T13:59:18+0000,panoptic
241930721264365,2.1796663,41.383236,2021-10-26T13:59:20+0000,2021-10-26T13:59:20+0000,panoptic
241930737931030,2.1799383,41.383053,2021-10-26T13:59:18+0000,2021-10-26T13:59:18+0000,panoptic
959607951480468,2.1683104,41.38312,2020-05-08T08:30:45+0000,2020-05-08T08:30:45+0000,mvd_fast
959772858130644,2.1683059,41.38322,2020-05-08T08:31:05+0000,2020-05-08T08:31:05+0000,mvd_fast
959928654781731,2.168313,41.383152,2020-05-08T08:30:54+0000,2020-05-08T08:30:54+0000,mvd_fast
3799089436864291,2.1575887,41.396095,2015-07-07T20:34:12+0000,2015-07-07T20:34:12+0000,mvd_fast
3799430023496899,2.1573272,41.396008,2015-07-07T20:34:17+0000,2024-02-22T14:32:54+0000,mvd_fast
3799835040123064,2.1571815,41.39617,2015-07-07T20:34:17+0000,2015-07-07T20:34:17+0000,mvd_fast
3799990916774143,2.1576083,41.396076,2015-07-07T20:34:14+0000,2024-02-22T13:04:58+0000,mvd_fast
3800408976732337,2.1576424,41.396152,2015-07-07T20:34:12+0000,2024-02-22T13:05:00+0000,mvd_fast
298538288654191,2.169029,41.384262,2020-05-08T08:34:37+0000,2020-05-08T08:34:37+0000,mvd_fast
298647518643268,2.168843,41.384415,2020-05-08T08:34:59+0000,2020-05-08T08:34:59+0000,mvd_fast
750651141211568,2.1741018,41.395782,2025-08-23T14:12:24+0000,2025-08-23T14:12:24+0000,panoptic
750651157878233,2.1741016,41.395786,2025-08-23T14:12:25+0000,2025-08-23T14:12:25+0000,trafficsign
1089852422280603,2.16491,41.390495,2024-03-29T10:08:19+0000,2024-03-29T10:08:19+0000,panoptic
1089852425613936,2.1647892,41.390324,2024-03-29T10:08:12+0000,2024-03-29T10:08:12+0000,panoptic
1089852428947269,2.1645782,41.390152,2024-03-29T10:08:20+0000,2025-08-19T13:06:12+0000,panoptic
1089852432280602,2.164686,41.39038,2024-03-29T10:08:12+0000,2024-03-29T10:08:12+0000,panoptic
1089852435613935,2.1649137,41.39041,2024-03-29T10:08:12+0000,2024-03-29T10:08:12+0000,panoptic
1089852438947268,2.164817,41.390274,2024-03-29T10:08:19+0000,2025-08-19T13:35:42+0000,panoptic
1089852442280601,2.1647708,41.390415,2024-03-29T10:08:32+0000,2025-08-19T13:06:12+0000,panoptic
1089852445613934,2.1650062,41.390526,2024-03-29T10:08:15+0000,2025-08-19T13:35:58+0000,panoptic
1089852448947267,2.1648557,41.390427,2024-03-29T10:08:17+0000,2024-03-29T10:08:17+0000,panoptic
1089852452280600,2.1649816,41.390583,2024-03-29T10:08:12+0000,2024-03-29T10:08:12+0000,panoptic
1089852455613933,2.1648052,41.39042,2024-03-29T10:08:32+0000,2024-03-29T10:08:32+0000,panoptic
1089852458947266,2.1647496,41.390385,2024-03-29T10:08:30+0000,2024-03-29T10:08:30+0000,panoptic
1089852462280599,2.1647522,41.390575,2024-03-29T10:08:12+0000,2024-03-29T10:08:12+0000,panoptic
1089852465613932,2.1649704,41.390415,2024-03-29T10:08:12+0000,2025-08-19T13:35:47+0000,panoptic
1089852468947265,2.1646695,41.389904,2024-03-29T10:08:30+0000,2024-03-29T10:08:30+0000,panoptic
1089852472280598,2.1645148,41.39041,2024-03-29T10:08:24+0000,2025-08-19T13:06:07+0000,panoptic
1089852475613931,2.1644542,41.390385,2024-03-29T10:08:27+0000,2024-03-29T10:08:27+0000,trafficsign
1089852478947264,2.1644356,41.390377,2024-03-29T10:08:38+0000,2024-03-29T10:08:38+0000,trafficsign
1089852482280597,2.1643384,41.390312,2024-03-29T10:08:19+0000,2024-03-29T10:08:19+0000,trafficsign
1089852485613930,2.1642418,41.390266,2024-03-29T10:08:32+0000,2024-03-29T10:08:32+0000,trafficsign
1089852488947263,2.1644545,41.390385,2024-03-29T10:08:27+0000,2024-03-29T10:08:27+0000,trafficsign
1089852492280596,2.1648161,41.390327,2024-03-29T10:08:12+0000,2025-08-19T13:35:47+0000,panoptic
1089852495613929,2.1646144,41.390434,2024-03-29T10:08:15+0000,2024-03-29T10:08:15+0000,panoptic
1089852498947262,2.1646664,41.390427,2024-03-29T10:08:32+0000,2025-08-19T13:06:12+0000,panoptic
1089852502280595,2.1642423,41.390266,2024-03-29T10:08:22+0000,2024-03-29T10:08:22+0000,panoptic
1089852505613928,2.1644342,41.390366,2024-03-29T10:08:32+0000,2025-08-19T13:06:10+0000,panoptic
1089852508947261,2.1644964,41.390392,2024-03-29T10:08:12+0000,2025-08-19T13:06:07+0000,panoptic
1089852512280594,2.1644347,41.390366,2024-03-29T10:08:32+0000,2025-08-19T13:06:19+0000,panoptic
1089852515613927,2.1644962,41.390392,2024-03-29T10:08:12+0000,2025-08-19T13:06:19+0000,panoptic
1089852518947260,2.1643398,41.390312,2024-03-29T10:08:15+0000,2024-03-29T10:08:15+0000,panoptic
1089852522280593,2.1643305,41.3903,2024-03-29T10:08:32+0000,2024-03-29T10:08:32+0000,panoptic
1089852525613926,2.1647437,41.390087,2024-03-29T10:08:30+0000,2025-08-19T13:35:28+0000,panoptic
1089852528947259,2.1645184,41.390438,2024-03-29T10:08:19+0000,2024-03-29T10:08:19+0000,panoptic
1089852532280592,2.164656,41.390305,2024-03-29T10:08:24+0000,2025-08-19T13:06:10+0000,panoptic
1089852535613925,2.164637,41.390247,2024-03-29T10:08:15+0000,2024-03-29T10:08:15+0000,panoptic
1089852538947258,2.1646712,41.3903,2024-03-29T10:08:32+0000,2025-08-19T13:06:11+0000,panoptic
1089852542280591,2.164265,41.39022,2024-03-29T10:08:35+0000,2024-03-29T10:08:35+0000,panoptic
1089852545613924,2.1646292,41.39024,2024-03-29T10:08:19+0000,2025-08-19T13:35:36+0000,panoptic
1089852548947257,2.1648192,41.39034,2024-03-29T10:08:17+0000,2025-08-19T13:35:47+0000,panoptic
1089852552280590,2.1646237,41.390236,2024-03-29T10:08:17+0000,2024-03-29T10:08:17+0000,panoptic
1089852555613923,2.1644897,41.39039,2024-03-29T10:08:27+0000,2025-08-19T13:06:10+0000,panoptic
1089852558947256,2.16457,41.39016,2024-03-29T10:08:15+0000,2025-08-19T13:35:27+0000,panoptic
1089852562280589,2.1643643,41.390488,2024-03-29T10:08:17+0000,2024-03-29T10:08:17+0000,panoptic
1089852565613922,2.1647615,41.39052,2024-03-29T10:08:19+0000,2024-03-29T10:08:19+0000,panoptic
1089852568947255,2.1647537,41.390526,2024-03-29T10:08:12+0000,2024-03-29T10:08:12+0000,panoptic
1089852572280588,2.164341,41.390312,2024-03-29T10:08:12+0000,2024-03-29T10:08:12+0000,panoptic
1089852575613921,2.1646276,41.390015,2024-03-29T10:08:30+0000,2025-08-19T13:35:27+0000,panoptic
289833376523393,2.1802542,41.384777,2021-09-06T11:03:36+0000,2021-09-06T11:03:36+0000,panoptic
289833379856726,2.180276,41.384773,2021-09-06T11:03:47+0000,2021-09-06T11:03:47+0000,panoptic
344566231739107,2.1696632,41.38807,2024-02-05T08:29:04+0000,2024-02-05T08:29:04+0000,panoptic
344566235072440,2.169661,41.388065,2024-02-05T08:29:08+0000,2024-02-05T08:29:08+0000,panoptic
344566238405773,2.16966,41.38807,2024-02-05T08:29:04+0000,2024-02-05T08:29:04+0000,panoptic
344566241739106,2.1696603,41.38807,2024-02-05T08:29:04+0000,2024-02-05T08:29:04+0000,panoptic
926752502394474,2.179908,41.40163,2023-12-27T11:43:14+0000,2023-12-27T11:43:14+0000,panoptic
926752509061140,2.1797574,41.401657,2023-12-27T11:43:11+0000,2023-12-27T11:43:11+0000,panoptic
926752515727806,2.180147,41.40183,2023-12-27T11:43:16+0000,2023-12-27T11:43:16+0000,panoptic
926752519061139,2.179907,41.401558,2023-12-27T11:43:10+0000,2025-08-09T14:57:16+0000,panoptic
926752529061138,2.1800032,41.40161,2023-12-27T11:43:14+0000,2023-12-27T11:43:14+0000,panoptic
926752532394471,2.1797724,41.401257,2023-12-27T11:43:05+0000,2023-12-27T11:43:05+0000,panoptic
926752569061134,2.1794071,41.401176,2023-12-27T11:43:05+0000,2023-12-27T11:43:05+0000,panoptic
926752572394467,2.1798964,41.40158,2023-12-27T11:43:11+0000,2023-12-27T11:43:11+0000,panoptic
926752575727800,2.1804628,41.402,2023-12-27T11:43:16+0000,2023-12-27T11:43:16+0000,panoptic
926752579061133,2.1798403,41.401955,2023-12-27T11:43:13+0000,2023-12-27T11:43:13+0000,panoptic
926752589061132,2.1794453,41.401234,2023-12-27T11:43:05+0000,2023-12-27T11:43:05+0000,panoptic
926752602394464,2.1796982,41.401344,2023-12-27T11:43:10+0000,2023-12-27T11:43:10+0000,panoptic
926752605727797,2.180178,41.401943,2023-12-27T11:43:16+0000,2023-12-27T11:43:16+0000,panoptic
926752612394463,2.1799347,41.40157,2023-12-27T11:43:10+0000,2023-12-27T11:43:10+0000,trafficsign
926752615727796,2.1798692,41.401684,2023-12-27T11:43:14+0000,2023-12-27T11:43:14+0000,trafficsign
926752619061129,2.1794808,41.40118,2023-12-27T11:43:05+0000,2023-12-27T11:43:05+0000,panoptic
926752629061128,2.1794302,41.40114,2023-12-27T11:43:05+0000,2023-12-27T11:43:05+0000,panoptic
926752639061127,2.1798236,41.40169,2023-12-27T11:43:08+0000,2023-12-27T11:43:08+0000,panoptic
926752642394460,2.1795921,41.401203,2023-12-27T11:43:05+0000,2023-12-27T11:43:05+0000,panoptic
926752649061126,2.1798632,41.40168,2023-12-27T11:43:12+0000,2023-12-27T11:43:12+0000,panoptic
926752652394459,2.1797862,41.40157,2023-12-27T11:43:10+0000,2023-12-27T11:43:10+0000,panoptic
926752655727792,2.179932,41.40157,2023-12-27T11:43:11+0000,2023-12-27T11:43:11+0000,panoptic
926752659061125,2.1799145,41.401672,2023-12-27T11:43:10+0000,2025-08-09T14:57:20+0000,panoptic
926752675727790,2.179482,41.401188,2023-12-27T11:43:05+0000,2023-12-27T11:43:05+0000,panoptic
926752682394456,2.1800218,41.401596,2023-12-27T11:43:12+0000,2023-12-27T11:43:12+0000,panoptic
926752695727788,2.1794798,41.40118,2023-12-27T11:43:05+0000,2023-12-27T11:43:05+0000,panoptic
926752699061121,2.180179,41.401943,2023-12-27T11:43:17+0000,2023-12-27T11:43:17+0000,panoptic
926752709061120,2.179743,41.40165,2023-12-27T11:43:10+0000,2023-12-27T11:43:10+0000,panoptic
926752712394453,2.1798966,41.40158,2023-12-27T11:43:11+0000,2023-12-27T11:43:11+0000,trafficsign
1381237633181123,2.169503,41.389854,2025-05-27T20:41:01+0000,2025-05-27T20:41:01+0000,panoptic
4131610613527964,2.164962,41.391907,2016-02-27T12:42:00+0000,2021-05-22T08:34:31+0000,trafficsign
4181145708574454,2.165207,41.39168,2016-02-27T12:42:06+0000,2016-02-27T12:42:12+0000,mvd_fast
4181464321875926,2.1650019,41.391865,2016-02-27T12:42:00+0000,2021-05-22T08:34:31+0000,mvd_fast
4182592438429781,2.165113,41.39197,2016-02-27T12:42:00+0000,2025-05-27T20:37:43+0000,mvd_fast
4182629395092752,2.1649387,41.39191,2016-02-27T12:42:04+0000,2025-05-27T20:37:41+0000,mvd_fast
4182755725080119,2.1650808,41.39186,2016-02-27T12:42:02+0000,2016-02-27T12:42:02+0000,mvd_fast
4182950048394020,2.1649685,41.391914,2016-02-27T12:42:02+0000,2021-05-22T08:34:34+0000,mvd_fast
4186085021413856,2.164941,41.39154,2016-02-27T12:42:16+0000,2016-02-27T12:42:16+0000,mvd_fast
557769028522400,2.1785553,41.401134,2015-12-27T12:44:12+0000,2015-12-27T12:44:12+0000,mvd_fast
557779685188001,2.178562,41.40117,2015-12-27T12:44:16+0000,2015-12-27T12:44:16+0000,mvd_fast
557839471848689,2.1790695,41.401314,2015-12-27T12:44:16+0000,2015-12-27T12:44:16+0000,mvd_fast
557878868511416,2.1788864,41.40121,2015-12-27T12:44:12+0000,2015-12-27T12:44:12+0000,mvd_fast
557920768507226,2.178924,41.401314,2015-12-27T12:44:12+0000,2025-08-09T14:56:51+0000,mvd_fast
946726549809144,2.179861,41.39102,2023-04-18T17:45:56+0000,2023-04-18T17:45:56+0000,panoptic
946726553142477,2.179913,41.39121,2023-04-18T17:45:56+0000,2023-04-18T17:45:56+0000,panoptic
946726559809143,2.1798015,41.391018,2023-04-18T17:45:58+0000,2024-02-27T15:22:04+0000,panoptic
946726563142476,2.1797724,41.39101,2023-04-18T17:45:58+0000,2024-02-27T15:22:04+0000,panoptic
946726566475809,2.1800296,41.391087,2023-04-18T17:46:01+0000,2024-03-01T17:15:41+0000,panoptic
946726569809142,2.1799989,41.391155,2023-04-18T17:45:56+0000,2024-02-27T15:21:47+0000,panoptic
946726573142475,2.1800146,41.39108,2023-04-18T17:46:01+0000,2024-03-01T17:15:45+0000,panoptic
1312044690548993,2.1657355,41.398014,2025-09-19T07:32:47+0000,2025-09-19T07:32:47+0000,panoptic
1312044693882326,2.1656876,41.39792,2025-09-19T07:32:51+0000,2025-09-19T07:32:51+0000,panoptic
1312044697215659,2.1660328,41.398052,2025-09-19T07:33:18+0000,2025-11-05T08:32:21+0000,panoptic
1312044703882325,2.1653209,41.39792,2025-09-19T07:32:38+0000,2025-09-19T07:32:38+0000,panoptic
1312044707215658,2.1657963,41.398083,2025-09-19T07:33:12+0000,2025-09-19T07:33:12+0000,panoptic
1312044710548991,2.1657379,41.397774,2025-09-19T07:32:53+0000,2025-09-19T07:32:53+0000,panoptic
1312044713882324,2.1655233,41.398026,2025-09-19T07:32:59+0000,2025-09-19T07:32:59+0000,panoptic
1312044717215657,2.1653225,41.397907,2025-09-19T07:32:40+0000,2025-09-19T07:32:40+0000,panoptic
1312044720548990,2.1658075,41.398014,2025-09-19T07:32:58+0000,2025-09-19T07:32:58+0000,panoptic
1312044727215656,2.1654682,41.39796,2025-09-19T07:32:49+0000,2025-09-19T07:32:49+0000,panoptic
1312044730548989,2.1654112,41.397934,2025-09-19T07:32:46+0000,2025-09-19T07:32:46+0000,panoptic
1312044733882322,2.1661928,41.398075,2025-09-19T07:33:24+0000,2025-11-05T08:32:23+0000,panoptic
1312044737215655,2.1656513,41.397842,2025-09-19T07:32:40+0000,2025-09-19T07:32:40+0000,panoptic
1312044740548988,2.1661408,41.39819,2025-09-19T07:33:12+0000,2025-09-19T07:33:12+0000,panoptic
1312044743882321,2.1656451,41.397846,2025-09-19T07:32:44+0000,2025-09-19T07:32:44+0000,panoptic
